ob_end_time,id,id_type,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,prcp_amt,prcp_dur,prcp_amt_q,prcp_dur_q,prcp_amt_j,meto_stmp_time,midas_stmp_etime
08/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,1.8,NA,1,NA,NA,08/02/2019 13:52,0
08/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,1.4,NA,1,NA,NA,08/02/2019 14:51,0
08/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0.6,NA,1,NA,NA,08/02/2019 15:52,0
08/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,1.4,NA,1,NA,NA,08/02/2019 16:52,0
08/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0.2,NA,1,NA,NA,08/02/2019 17:52,0
08/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0.4,NA,1,NA,NA,08/02/2019 18:51,0
08/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,08/02/2019 19:58,0
08/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,08/02/2019 20:56,0
08/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,08/02/2019 21:52,0
08/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,08/02/2019 22:52,0
09/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,08/02/2019 23:52,0
09/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 00:52,0
09/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 01:51,0
09/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 02:51,0
09/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 03:52,0
09/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 04:54,0
09/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 05:53,0
09/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 06:52,0
09/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 07:52,0
09/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 08:53,0
09/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 09:51,0
09/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 10:51,0
09/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 11:52,0
09/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 12:52,0
09/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 13:51,0
09/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 14:52,0
09/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,09/02/2019 15:52,0
09/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,09/02/2019 16:51,0
09/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 17:52,0
09/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 18:52,0
09/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 19:53,0
09/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,09/02/2019 20:53,0
09/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,09/02/2019 21:52,0
09/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,09/02/2019 22:52,0
10/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0.2,NA,1,NA,NA,09/02/2019 23:52,0
10/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0.2,NA,1,NA,NA,10/02/2019 00:54,0
10/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 01:52,0
10/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 02:51,0
10/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0.2,NA,1,NA,NA,10/02/2019 03:51,0
10/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0.4,NA,1,NA,NA,10/02/2019 04:52,0
10/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0.6,NA,1,NA,NA,10/02/2019 05:52,0
10/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 06:58,0
10/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0.4,NA,1,NA,NA,10/02/2019 07:51,0
10/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 08:53,0
10/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 09:52,0
10/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 10:52,0
10/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 11:52,0
10/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 12:52,0
10/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 13:51,0
10/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 14:52,0
10/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,1,NA,1,NA,NA,10/02/2019 15:51,0
10/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,10/02/2019 16:52,0
10/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 17:54,0
10/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 18:53,0
10/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 19:51,0
10/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 20:53,0
10/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 21:52,0
10/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 22:51,0
11/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,10/02/2019 23:52,0
11/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 00:51,0
11/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 01:52,0
11/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 02:52,0
11/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 03:52,0
11/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 04:52,0
11/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 05:52,0
11/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 06:51,0
11/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 07:51,0
11/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 08:53,0
11/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 09:55,906
11/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 10:52,0
11/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 11:51,0
11/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 12:51,0
11/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 13:52,0
11/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 14:52,0
11/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 15:53,0
11/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 16:52,0
11/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 18:01,0
11/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 18:52,0
11/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 19:52,0
11/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 20:57,0
11/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 21:51,0
11/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 22:51,0
12/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,11/02/2019 23:51,0
12/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 00:51,539
12/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 01:52,0
12/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 02:52,0
12/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 03:51,0
12/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 04:51,0
12/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 05:53,0
12/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 06:52,0
12/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 07:51,0
12/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 08:54,0
12/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 09:52,0
12/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 10:52,0
12/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 11:51,0
12/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 12:52,0
12/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 13:55,0
12/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 14:52,0
12/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 15:51,0
12/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 17:04,0
12/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 17:56,0
12/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 18:52,0
12/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 19:53,0
12/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 20:55,0
12/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 21:51,0
12/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 22:52,0
13/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,12/02/2019 23:51,0
13/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 00:51,0
13/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 01:52,0
13/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 02:52,0
13/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 03:51,0
13/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 04:52,0
13/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 05:52,0
13/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 06:51,0
13/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 07:51,0
13/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 08:56,0
13/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 09:52,0
13/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 10:51,0
13/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 11:53,0
13/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 12:52,0
13/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 13:52,0
13/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 14:52,0
13/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 15:52,0
13/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 16:51,0
13/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 17:52,0
13/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 19:01,0
13/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 19:51,0
13/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 20:58,0
13/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 21:52,0
13/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 22:52,0
14/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,13/02/2019 23:52,0
14/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 00:52,0
14/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 01:52,0
14/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 02:51,0
14/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 03:55,0
14/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 04:51,0
14/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 05:56,0
14/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 06:51,0
14/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 07:51,0
14/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 08:53,0
14/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 09:51,0
14/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 10:51,0
14/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 11:51,0
14/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 12:53,0
14/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 13:52,0
14/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 14:52,0
14/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 15:51,0
14/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 16:51,0
14/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 17:52,0
14/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 18:52,0
14/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 19:52,0
14/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 20:59,0
14/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 21:51,0
14/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 22:52,0
15/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,14/02/2019 23:51,0
15/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 00:52,0
15/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 01:52,0
15/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 02:53,0
15/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 03:51,0
15/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 04:51,0
15/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 05:52,0
15/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 06:51,0
15/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 07:51,0
15/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 08:54,0
15/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 09:52,0
15/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 10:59,0
15/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 11:51,0
15/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 12:52,0
15/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 13:52,0
15/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 14:52,0
15/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 15:52,0
15/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 16:52,0
15/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 17:52,0
15/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 18:52,0
15/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 19:52,0
15/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 20:53,0
15/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 21:51,0
15/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 22:53,0
16/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,15/02/2019 23:51,0
16/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 00:51,539
16/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 01:51,0
16/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 02:52,0
16/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 03:52,0
16/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 04:52,0
16/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 05:52,0
16/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 06:51,0
16/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 07:52,0
16/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 08:53,0
16/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 09:52,0
16/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 10:52,0
16/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 11:52,0
16/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 12:52,0
16/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 13:52,0
16/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 14:51,0
16/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 15:51,0
16/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 16:52,0
16/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 17:52,0
16/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 18:51,0
16/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 19:52,0
16/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 20:55,0
16/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 21:52,0
16/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 22:51,0
17/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,16/02/2019 23:52,0
17/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 00:51,539
17/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 01:51,479
17/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 02:52,0
17/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 03:51,0
17/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 04:52,0
17/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 05:52,0
17/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 06:52,0
17/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 07:51,0
17/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 08:54,0
17/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 09:51,0
17/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 10:53,0
17/02/2019 12:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 11:52,0
17/02/2019 13:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 12:51,0
17/02/2019 14:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 13:52,0
17/02/2019 15:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 14:52,0
17/02/2019 16:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 15:52,0
17/02/2019 17:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 16:52,0
17/02/2019 18:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 17:52,0
17/02/2019 19:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 18:52,0
17/02/2019 20:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 19:52,0
17/02/2019 21:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 20:56,0
17/02/2019 22:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 21:52,0
17/02/2019 23:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 22:52,0
18/02/2019 00:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,17/02/2019 23:52,0
18/02/2019 01:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 09:37,NA
18/02/2019 02:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 09:40,NA
18/02/2019 03:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 02:51,0
18/02/2019 04:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 03:52,0
18/02/2019 05:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 04:52,0
18/02/2019 06:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 05:52,0
18/02/2019 07:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 06:59,0
18/02/2019 08:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 08:02,0
18/02/2019 09:00,247539,RAIN,1,1,SREW,708,1011,0,NA,1,NA,NA,18/02/2019 08:54,0
18/02/2019 10:00,247539,RAIN,1,1,SREW,708,1011,0,NA,10001,NA,NA,18/02/2019 09:51,0
18/02/2019 11:00,247539,RAIN,1,1,SREW,708,1011,0.8,NA,1,NA,NA,18/02/2019 10:59,0
